2.173,-6.462,-0.598
2.117,-6.464,-0.597
-3.318,-14.948,-1.115
10.805,-6.388,-0.574
10.752,-6.362,-0.657
16.943,-3.297,0.793
12.473,12.142,-0.874
17.784,-5.556,-0.514
6.217,8.08,-0.931
40.014,7.52,-0.649
3.486,-9.884,0.497
19.054,9.153,0.789
4.834,8.373,-0.749
4.587,-6.311,-0.516
12.629,12.102,-0.786
31.484,-4.629,-1.212
3.198,-6.379,-0.592
1.038,-22.58,-1.075
3.491,-6.401,-0.609
4.783,-0.955,-1.733
4.512,-6.333,-0.514
2.043,-6.486,-1.082
-10.44,-15.426,0.395
5.67,-6.21,-0.522
1.476,-6.578,-0.756
2.006,-6.509,-1.023
1.941,-6.508,-0.595
10.799,-6.378,-1.268
1.487,-6.578,-0.756
2.994,-6.447,-0.589
-5.446,17.294,0.39
5.198,-6.446,-0.511
5.342,-6.315,-0.51
12.414,-5.79,-0.484
2.155,-6.478,-0.6
-10.344,-15.388,-0.511
12.322,-5.794,-0.48
3.68,-6.437,-0.938
2.099,-6.478,-0.598
2.238,-6.456,-0.6
4.567,-6.326,-0.516
-5.494,17.375,0.178
2.221,-6.471,-0.601
4.041,-6.385,-0.542
4.817,8.405,-0.69
17.679,-5.584,-0.511
1.75,-6.551,-1.078
54.129,-0.486,2.04
1.433,-6.588,-0.945
5.692,-3.411,-0.994
12.549,12.064,-0.781
27.887,9.471,-0.412
3.183,-6.4,-0.593
-5.392,17.218,0.39
10.735,-6.352,-0.502
12.377,12.124,-0.869
1.392,-6.599,-0.946
12.023,-5.816,-0.467
1.989,-6.521,-0.598
19.096,9.163,0.925
12.685,8.249,-1.19
2.026,-6.506,-1.084
23.824,1.769,-1.148
1.052,-22.218,0.172
2,-6.52,-0.599
-5.567,17.416,0.178
1.965,-6.514,-0.597
3.117,-6.417,-0.591
5.328,8.047,-0.748
5.423,8.072,-0.995
3.833,-6.373,-0.576
4.124,-6.382,-0.546
3.866,-6.36,-0.577
-3.137,-14.787,-1.098
-4.608,-9.276,0.124
3.138,-6.409,-0.592
56.962,15.213,-0.259
3.167,-6.417,-0.594
3.021,-6.452,-0.59
11.943,-5.871,-0.465
-3.057,-9.034,-0.619
5.417,8.092,-0.88
12.481,12.074,-0.779
0.983,-22.047,0.43
-7.26,19.026,-0.326
5.38,8.062,-0.991
1.924,-6.526,-0.597
5.692,-3.413,-1.053
2.397,-6.504,-0.569
2.135,-6.485,-0.6
2.092,-6.497,-1.026
1.423,-6.592,-1.012
53.666,-0.608,1.024
0.913,-22.03,0.43
2.678,-6.587,-0.589
6.227,8.12,-0.935
1.902,-6.53,-0.597
3.669,-6.464,-0.941
-5.602,17.428,0.178
-3.32,-14.735,-1.097
1.476,-6.599,-0.79
2.809,-6.441,-0.58
12.063,-5.789,-0.468
3.037,-6.433,-0.589
5.319,-6.327,-0.509
12.389,12.061,-0.775
1.01,-21.984,0.542
4.15,-6.379,-0.547
4.842,8.417,-0.753
56.468,15.318,-0.615
12.301,12.126,-0.866
2.446,-6.511,-0.572
18.384,-6.045,-0.415
46.85,-3.595,1.798
18.482,-6.271,-0.42
0.975,-21.966,0.542
18.414,-6.183,-0.417
44.621,11.123,0.135
31.076,-4.668,-1.194
18.426,-5.518,-0.411
1.441,-6.601,-0.837
-3.174,-14.734,-1.095
3.364,-6.408,-0.555
11.803,-5.871,-0.459
31.057,-4.739,-1.007
1.777,-6.566,-1.082
2.939,-6.461,-0.587
3.611,-6.498,-0.625
12.77,6.611,-1.121
25.545,9.22,-0.843
16.711,13.916,0.806
2.377,-6.515,-0.569
3.057,-6.422,-0.589
12.487,-5.776,-0.487
-3.222,-14.73,-1.095
2.92,-6.472,-0.588
-5.388,17.283,0.483
-5.357,17.295,0.39
18.371,-6.104,-0.415
31.002,-4.757,-1.191
-0.473,11.612,-1.013
6.056,-9.419,0.516
2.428,-6.526,-0.572
12.316,12.066,-0.772
18.517,-6.445,-0.423
-10.385,-15.344,-0.51
1.46,-6.609,-0.949
4.458,-6.362,-0.513
5.373,8.081,-0.876
23.981,1.705,-1.156
11.825,-5.859,-0.459
3.348,-6.426,-0.556
18.468,-6.331,-0.42
1.717,-6.59,-1.083
2.516,-6.51,-0.574
19.938,9.185,0.951
17.416,-5.562,-0.501
18.308,-5.956,-0.412
56.337,15.426,-0.255
3.07,-6.424,-0.59
3.32,-6.422,-0.554
56.28,15.601,-0.255
4.56,-6.358,-0.518
-0.455,11.625,-1.014
12.224,12.126,-0.862
1.887,-6.555,-0.599
56.352,15.24,-0.254
5.677,-3.453,-1.054
1.378,-6.633,-0.95
5.681,-3.431,-1.053
56.218,15.535,-0.612
7.284,-6.19,-0.503
2.067,-6.526,-1.09
3.777,-6.416,-0.577
3.284,-6.45,-0.555
3.025,-6.486,-0.547
-5.555,17.262,0.707
5.725,-3.408,-1.057
44.64,11.106,-0.157
18.253,-5.716,-0.408
-4.601,-9.197,0.239
12.176,12.116,-0.86
2.669,-6.478,-0.577
12.233,12.06,-0.768
0.411,-21.195,0.421
4.037,-6.423,-0.545
2.946,-6.449,-0.587
0.985,-21.964,0.709
18.217,-5.768,-0.407
2.53,-6.517,-0.576
0.345,-21.204,0.422
-3.329,-14.563,-1.083
4.496,-6.374,-0.516
-10.318,-15.285,-0.276
7.037,12.339,-0.093
-26.572,28.305,0.798
19.16,9.219,0.693
18.215,-5.642,-0.406
16.805,13.842,-0.89
1.408,-6.628,-1.017
0.992,-22.805,-1.209
2.842,-6.461,-0.583
12.161,12.065,-0.766
-5.762,17.547,0.178
2.692,-6.477,-0.578
3.309,-6.45,-0.557
5.286,-6.369,-0.51
-26.632,28.279,0.799
3.754,-6.424,-0.576
19.616,8.136,-1.259
1.769,-6.569,-0.597
1.347,-6.645,-1.018
-3.346,-14.531,-1.081
12.102,12.118,-0.857
-5.44,17.394,0.178
2.875,-6.481,-0.587
30.675,-4.756,-1.177
3.094,-6.493,-0.506
19.26,9.198,0.038
8.039,-6.172,-0.495
5.223,-6.334,-0.505
-0.587,11.672,-0.948
1.588,-6.631,-0.638
31.427,-4.835,1.082
18.17,-5.565,-0.404
-40.016,-45.627,-0.645
1.871,-6.574,-0.601
1.323,-6.63,-0.948
-40.151,-45.492,-0.645
16.917,13.583,-0.49
4.005,-6.44,-0.545
1.699,-6.596,-0.598
-0.381,11.584,-1.01
70.323,-1.799,1.278
1.678,-6.602,-0.598
16.861,13.873,-0.768
1.506,-6.636,-0.796
12.031,12.123,-0.854
16.858,13.931,-0.496
2.828,-6.485,-0.538
6.223,8.168,-0.939
2.549,-6.503,-0.575
12.075,12.055,-0.762
10.474,-6.18,-1.441
2.502,-6.536,-0.576
1.794,-6.579,-0.599
3.839,-6.429,-0.581
2.9,-6.483,-0.588
1.862,-6.583,-0.601
19.434,9.15,-0.096
16.881,13.584,-0.631
-28.084,24.389,1.231
5.429,8.106,-1.117
-0.378,11.473,-0.927
17.247,-5.538,-0.494
1.691,-6.601,-0.637
16.876,13.667,-0.633
1.721,-6.595,-0.598
3.724,-6.442,-0.576
31.542,-4.536,1.287
19.289,9.156,-0.094
-40.282,-45.352,-0.645
1.322,-6.631,-1.015
0.48,-21.278,0.422
19.493,9.072,-0.753
5.459,8.16,-0.701
0.513,-21.279,0.422
17.186,-5.578,-0.493
12.021,12.039,-0.759
5.692,-6.371,-0.484
4.402,-6.41,-0.514
2.711,-6.64,-0.548
2.485,-6.551,-0.577
-4.635,-9.3,0.445
1.372,-6.662,-1.022
16.916,13.866,-0.366
5.061,-6.358,-0.497
2.81,-6.499,-0.585
6.099,-9.42,0.517
75.66,0.633,0.445
-3.383,-14.481,-1.077
4.428,-6.404,-0.515
11.921,12.166,-0.76
16.904,13.734,-0.636
19.885,9.237,0.951
1.258,-6.671,-0.634
19.813,9.212,0.809
10.345,-6.303,-1.435
-12.567,26.478,-1.1
11.624,-5.92,-0.452
11.95,12.117,-0.85
1.303,-6.643,-1.016
4.913,-6.438,-0.495
3.923,-6.442,-0.54
1.623,-6.648,-0.601
-28.182,24.319,1.231
-12.655,26.449,-1.101
1.293,-6.647,-1.017
8.093,-6.174,-0.498
-4.61,-9.324,0.445
1.33,-6.651,-0.633
3.286,-6.48,-0.558
44.479,11.083,0.351
11.942,12.035,-0.756
1.145,-21.975,-0.369
16.908,13.826,-0.638
25.546,-2.975,-0.94
1.819,-6.591,-0.601
24.163,1.776,-1.013
2.899,-6.508,-0.543
10.301,-6.321,-1.431
16.878,14.17,0.032
1.395,-6.667,-1.023
4.472,-6.425,-0.519
0.632,-6.733,-0.631
3.418,-6.461,-0.563
2.985,-6.479,-0.591
1.654,-6.629,-0.64
-5.38,17.393,0.178
1.24,-6.694,-0.637
2.581,-6.525,-0.578
2.698,-6.519,-0.536
2.978,-6.518,-0.548
4.392,-6.46,-0.517
-4.6,-9.352,0.562
69.268,-1.971,0.907
-3.417,-14.422,-1.073
0.96,-6.702,-0.632
4.403,-6.455,-0.517
11.884,12.126,-0.848
13.355,12.17,-0.704
1.617,-6.658,-0.642
3.977,-6.362,-0.583
-28.278,24.371,1.471
-3.46,-14.401,-1.072
12.326,7.721,-1.228
2.96,-6.533,-0.548
1.665,-6.638,-0.601
1.023,-6.689,-0.631
1.55,-6.665,-0.601
1.797,-6.641,-1.035
2.691,-6.53,-0.537
3.903,-6.444,-0.586
5.727,-6.39,-0.487
-0.553,11.737,-0.954
19.447,9.177,-0.484
1.845,-6.602,-0.603
-10.154,-14.989,0.178
17.003,-5.578,-0.486
1.299,-6.661,-0.634
1.573,-6.661,-0.641
3.954,-6.449,-0.543
1.503,-6.652,-0.599
0.911,-6.729,-0.634
-13.235,-17.264,-0.251
0.569,-6.711,-0.834
2.369,-6.586,-0.576
19.404,9.192,0.037
3.75,-6.463,-0.58
5.375,8.039,-1.171
-5.85,17.721,0.266
11.73,-5.927,-0.457
1.635,-6.644,-0.641
3.989,-6.426,-0.589
1.355,-6.666,-0.636
2.617,-6.555,-0.583
1.419,-6.663,-0.637
1.196,-6.69,-0.635
1.398,-6.665,-0.637
-3.496,-14.356,-1.069
11.853,12.022,-0.752
8.04,-6.213,-0.497
3.483,-6.51,-0.57
-10.178,-14.97,-1.463
2.393,-6.589,-0.578
13.263,12.163,-0.7
1.618,-6.672,-0.604
7.369,-6.23,-0.462
-10.172,-14.973,-1.355
6.219,8.216,-0.943
8.129,-6.181,-0.501
19.402,9.154,-0.245
3.252,-6.515,-0.56
2.812,-6.53,-0.589
-10.096,-14.945,-0.173
2.788,-6.532,-0.588
-3.539,-14.335,-1.068
-20.657,17.46,-0.501
19.56,9.18,-0.629
0.922,-6.735,-0.635
1.75,-6.624,-0.602
12.763,6.611,-1.212
3.274,-6.508,-0.56
3.579,-6.488,-0.622
5.251,-6.388,-0.51
0.613,-6.757,-0.634
-28.313,24.497,0.777
19.514,9.118,-1.015
2.93,-6.522,-0.546
1.285,-6.698,-0.638
-3.571,-14.272,-1.064
1.757,-6.657,-1.097
1.1,-6.701,-0.634
1.174,-6.69,-0.635
13.197,12.141,-0.697
3.717,-6.476,-0.579
11.78,12.096,-0.842
1.485,-6.67,-0.6
-28.395,24.317,1.473
1.224,-6.722,-0.64
3.09,-6.519,-0.553
1.681,-6.649,-0.643
1.036,-6.705,-0.634
11.834,-5.933,-0.461
-9.954,-14.794,0.179
3.078,-6.546,-0.555
3.225,-6.511,-0.558
2.282,-6.606,-0.575
1.576,-6.682,-0.604
4.369,-6.471,-0.517
1.079,-6.704,-0.634
-3.585,-14.233,-1.061
1.144,-6.701,-0.635
1.527,-6.663,-0.601
0.888,-6.718,-0.633
2.993,-6.524,-0.549
19.484,9.155,0.036
19.445,9.201,-0.625
-17.844,13.1,0.958
12.786,6.571,-1.212
16.999,13.99,-0.645
0.646,-6.764,-0.635
1.764,-6.633,-0.604
8.166,-6.169,-0.502
2.11,-6.589,-1.103
-13.302,-17.295,-0.252
0.943,-6.733,-0.635
16.862,-5.591,-0.481
0.824,-6.722,-0.632
13.109,12.136,-0.694
3.109,-6.507,-0.553
1.381,-6.689,-0.639
19.453,9.129,-0.752
5.225,-6.397,-0.509
1.568,-6.686,-0.644
13.036,12.145,-0.691
5.775,-6.403,-0.491
44.22,11.194,0.902
-24.25,-27.106,-0.96
3.156,-6.527,-0.557
-17.898,13.053,0.958
0.846,-6.731,-0.634
11.549,-5.974,-0.45
19.533,9.196,-0.358
1.059,-6.711,-0.635
1.65,-6.668,-0.604
19.54,9.181,-0.248
1.005,-6.712,-0.634
5.077,-6.419,-0.502
0.495,-6.746,-0.631
2.331,-6.612,-0.578
3.18,-6.524,-0.557
4.35,-6.486,-0.517
3.917,-6.478,-0.543
-10.141,-14.91,-0.173
1.099,-22.118,-0.259
7.629,-6.267,-0.477
2.255,-6.594,-0.573
16.364,-5.732,-0.568
0.529,-6.744,-0.839
19.409,9.144,-1.01
1.548,-6.697,-0.645
12.289,7.997,-1.24
12.489,7.419,-1.227
2.117,-6.629,-0.572
-19.686,38.652,-2.782
5.073,-6.435,-0.503
1.478,-6.686,-0.602
2.892,-6.548,-0.547
1.317,-6.694,-0.638
-3.634,-14.235,-1.062
12.935,12.127,-0.687
7.354,-6.316,-0.465
5.153,-6.432,-0.507
16.766,-5.618,-0.478
0.527,-6.754,-0.632
0.73,-6.743,-0.633
-19.204,38.96,-0.403
25.612,9.564,-0.85
0.869,-6.742,-0.635
1.449,-6.699,-0.642
-1.726,-13.026,-1.09
1.126,-6.724,-0.638
2.249,-6.609,-0.574
-10.007,-14.748,-0.9
0.783,-6.743,-0.634
12.855,12.127,-0.684
0.709,-6.749,-0.634
29.827,-4.72,-1.14
0.517,-6.759,-0.633
3.887,-6.498,-0.543
-4.611,-9.239,0.061
0.987,-6.738,-0.637
5.031,-6.424,-0.5
1.601,-6.692,-0.606
11.657,-5.983,-0.455
6.132,-9.406,0.517
3.73,-6.512,-0.537
19.463,9.145,-0.876
5.834,-6.387,-0.493
2.359,-6.623,-0.58
3.048,-6.582,-0.512
4.064,-6.512,-0.554
2.819,-6.576,-0.547
44.508,11.221,-0.156
19.861,9.252,0.707
0.549,-6.752,-0.632
5.388,8.059,-1.218
56.273,15.614,2.184
3.214,-6.541,-0.56
44.389,11.231,0.67
1.462,-6.708,-0.644
5.818,-6.41,-0.493
-3.658,-14.147,-1.055
0.57,-6.754,-0.633
-19.166,38.731,-0.4
12.878,9.009,-0.495
1.461,-6.719,-1.034
12.867,6.562,-1.218
3.764,-6.523,-0.539
0.918,-21.01,0.92
56.305,16.031,1.817
11.525,-6.007,-0.449
12.775,12.128,-0.681
-44.055,-41.153,2.248
2.699,-6.63,-0.503
-4.665,-9.311,0.19
-21.3,16.94,-0.505
0.807,-6.758,-0.636
3.999,-6.488,-0.595
-3.205,-14.703,-1.006
-4.605,-9.264,0.061
-4.653,-9.322,0.19
0.668,-6.771,-0.636
-44.056,-41.058,1.863
41.372,0.099,-0.374
3.161,-6.562,-0.56
1.171,-6.735,-0.64
1.462,-6.718,-0.605
11.523,-6.029,-0.45
2.047,-6.662,-0.573
12.293,8.082,-1.245
2.702,-6.738,-0.558
2.23,-6.623,-0.575
2.598,-6.598,-0.54
6.224,8.277,-0.949
12.402,7.851,-1.241
13.063,8.32,-1.223
-21.344,16.92,-0.506
-3.245,-14.668,-1.004
-5.521,-8.271,-1.073
0.981,-20.945,0.918
0.593,-6.764,-0.634
-21.4,16.856,-0.506
12.696,12.129,-0.678
19.601,9.172,-1.136
4.805,-6.484,-0.493
-1.752,-12.908,-1.079
-4.629,-9.347,0.19
16.601,-5.62,-0.472
1.508,-6.712,-0.645
4.341,-6.516,-0.519
-20.672,17.98,-0.51
5.405,8.064,-1.29
-13.45,-17.15,-0.252
-9.94,-14.616,0.067
12.442,6.43,-1.262
-43.845,-41.257,-0.638
0.691,-6.779,-0.637
12.524,7.493,-1.233
4.974,-6.476,-0.501
25.307,-2.042,-1.071
-3.281,-14.613,-1
25.1,-2.184,-1.062
-0.438,-16.287,-0.22
2.727,-6.741,-0.559
10.076,-5.97,-1.46
-9.905,-14.577,0.262
56.31,16.072,1.542
5.032,-6.466,-0.503
16.556,-5.634,-0.47
12.542,7.397,-1.23
0.776,-6.776,-0.638
4.294,-6.535,-0.518
4.878,-6.539,-0.5
2.027,-6.672,-0.574
-43.974,-41.392,1.126
4.969,-6.532,-0.504
29.453,-4.755,-1.123
-24.483,-27.134,-1.205
12.617,12.091,-0.674
56.197,17.249,1.824
3.017,-6.524,-0.55
12.931,9.03,-0.404
19.593,9.337,0.173
-3.249,13.525,-0.241
29.467,-4.64,0.509
1.072,-22.275,-0.263
-43.956,-41.067,0.396
12.515,7.677,-1.242
-3.686,-14.071,-1.049
-3.734,-14.073,-1.051
3.922,-6.533,-0.548
3.859,-6.543,-0.546
19.58,9.284,0.275
2.006,-6.678,-0.574
-1.785,-12.847,-1.074
2.147,-6.651,-0.575
-3.315,-14.552,-0.996
2.885,-6.588,-0.55
10.011,-2.855,-0.259
56.327,15.37,1.813
1.49,-6.731,-0.647
-43.953,-41.163,-0.269
0.755,-6.776,-0.638
-9.818,-14.567,-0.884
2.12,-6.676,-0.577
3.722,-6.63,-0.593
12.317,8.154,-1.251
-8.628,-10.853,0.678
0.554,-6.791,-0.846
-43.98,-41.248,0.113
2.075,-6.678,-0.576
7.179,12.574,-0.173
-43.988,-41.146,1.124
1.494,-6.761,-0.782
-20.732,17.412,-0.501
-0.388,-16.318,-0.221
-43.982,-41.153,0.816
8.85,-3.71,-1.095
12.935,8.969,-0.299
-9.958,-14.602,-0.042
12.559,12.111,-0.673
-9.932,-14.613,-0.042
29.784,-4.69,-0.958
-9.821,-14.524,-0.576
56.363,15.324,1.539
-3.329,-14.508,-0.993
2.098,-6.677,-0.576
45.192,14.965,-0.462
25.372,-2.127,-1.075
2.76,-6.611,-0.548
-3.372,-14.485,-0.992
-0.528,11.847,-0.889
43.835,-3.759,-0.411
11.363,12.078,-0.823
-1.818,-12.786,-1.068
-0.363,-16.339,-0.221
1.447,-6.751,-0.609
5.855,-6.371,-0.493
2.318,-6.642,-0.58
12.366,8.102,-1.252
2.937,-6.641,-0.513
1.144,-6.777,-0.605
5.748,-6.475,-0.493
-0.312,-16.346,-0.222
0.963,-6.805,-0.605
-3.215,13.57,-0.242
12.469,12.1,-0.669
-1.835,-12.768,-1.067
43.854,-3.751,1.418
-27.539,27.149,0.329
17.005,-2.547,-1.066
4.278,-6.555,-0.519
2.222,-6.666,-0.58
12.171,8.42,-1.253
12.94,9.042,-0.962
43.376,-3.808,-0.137
-1.873,-12.742,-1.065
12.579,7.661,-1.246
43.647,-3.816,0.345
9.892,-6.073,-1.445
56.31,15.668,1.097
6.162,8.305,-1.011
16.387,-5.635,-0.464
-1.911,-12.726,-1.064
31.952,9.835,1.34
-9.791,-14.503,-0.04
0.559,-6.816,-0.801
19.71,9.284,0.539
29.438,-4.642,-0.029
29.139,-4.682,0.505
38.532,-1.978,-1.031
11.182,-6.077,-0.436
-28.154,26.115,0.792
5.871,-6.403,-0.439
11.294,12.08,-0.82
29.377,-4.638,0.16
7.691,-6.359,-0.484
12.207,8.388,-1.255
43.295,-3.784,0.139
44.979,14.737,-0.458
5.023,-6.496,-0.505
-0.704,11.501,-1.002
29.506,-4.642,0.301
-9.754,-14.423,-0.671
12.494,7.881,-1.251
56.31,16.168,1.543
43.698,-3.765,-1.199
12.854,9.157,-0.404
3.739,-6.564,-0.588
-28.775,24.745,1.073
12.591,7.614,-1.245
43.788,10.853,1.448
24.565,-7.2,0.466
0.538,-6.824,-0.802
24.559,-7.115,0.466
4.263,-6.555,-0.518
-1.711,-12.933,-0.998
-5.62,17.325,0.825
4.923,-6.557,-0.504
11.246,12.067,-0.818
11.281,11.994,-0.728
29.59,-4.712,-0.755
4.34,-6.56,-0.522
-3.18,13.615,-0.243
19.671,9.314,0.704
43.487,-3.776,0.872
29.504,-4.624,0.662
-0.415,-16.393,-0.139
16.298,-5.661,-0.461
3.49,-6.574,-0.577
38.436,-2.094,-1.028
7.122,12.489,-0.256
56.291,16.354,1.543
12.987,9.045,-0.965
2.18,-6.682,-0.58
4.113,-6.592,-0.513
-6.695,16.503,0.614
5.612,-3.356,-1.084
56.268,16.046,0.798
-20.771,18.18,-0.515
1.409,-6.782,-0.611
56.299,15.863,0.798
3.905,-6.574,-0.551
3.721,-6.677,-0.598
4.248,-6.577,-0.519
12.618,7.604,-1.247
-0.792,11.71,-0.952
16.25,-5.702,-0.46
19.702,9.323,0.428
43.467,-3.771,1.202
29.402,-4.725,-0.944
24.623,-7.144,0.167
24.59,-7.118,0.791
24.622,-7.102,-0.464
3.853,-6.581,-0.549
7.751,-6.327,-0.486
-29.545,22.318,1.461
24.602,-7.15,1.075
11.213,11.997,-0.726
-4.624,-9.31,-0.128
29.361,-4.678,-0.418
7.456,-6.384,-0.473
43.394,-3.812,1.682
24.638,-7.19,-0.465
-4.601,-9.297,-0.012
29.187,-4.653,-0.209
1.432,-6.785,-0.612
-28.413,26.042,0.597
-15.673,11.404,-0.77
-1.938,-12.632,-1.055
24.585,-7.163,0.004
8.895,-3.762,-1.103
1.5,-6.802,-0.819
6.159,8.357,-1.016
0.958,-6.852,-0.61
24.574,-7.058,1.074
-2.058,-12.623,-1.056
43.049,-3.845,-1.179
29.272,-4.755,-0.745
24.582,-7.136,0.597
2.872,-6.644,-0.555
29.164,-4.682,0.3
2.211,-6.703,-0.583
-0.652,11.546,-1.007
-3.406,-14.426,-0.988
0.911,-6.828,-0.607
24.542,-6.777,0.465
13.034,6.315,-1.222
19.775,9.27,0.809
24.571,-7.117,0.004
24.596,-6.885,-0.461
19.775,9.346,0.81
19.679,9.345,0.539
19.65,9.407,0.539
-2.016,-12.615,-1.055
-1.809,-12.751,-0.983
11.509,-6.068,-0.45
-28.347,26.146,0.597
2.011,-6.733,-0.58
29.058,-4.676,-0.026
24.543,-7.083,0.596
24.611,-6.806,0.167
24.566,-7.042,-0.153
11.165,12.055,-0.814
24.561,-7.124,-0.153
6.25,8.367,-0.958
24.561,-6.781,0.005
24.537,-6.857,0.005
-1.848,-12.735,-0.982
-1.98,-12.639,-1.056
43.044,-3.759,-0.4
-2.124,-12.65,-1.06
12.901,9.017,-0.587
2.805,-6.659,-0.554
24.557,-6.803,1.071
4.055,-6.564,-0.558
4.233,-6.599,-0.52
0.938,-6.865,-0.611
-2.161,-12.63,-1.058
-1.737,-12.821,-0.988
0.587,-6.84,-0.604
24.597,-7.125,-0.332
42.874,-3.884,0.343
42.747,-3.82,-0.132
1.031,-6.823,-0.608
24.549,-7.134,0.911
-3.454,-14.427,-0.989
3.842,-6.609,-0.55
1.968,-6.743,-0.579
2.649,-6.667,-0.549
0.516,-6.852,-0.855
0.534,-6.858,-0.606
-2.077,-12.613,-1.055
24.41,20.624,-1.028
24.598,-6.803,-0.461
43.082,-3.834,-0.923
24.53,-6.83,0.595
24.58,-6.828,-0.33
0.991,-6.85,-0.611
43.999,10.997,1.241
24.558,-6.762,1.07
24.554,-6.904,-0.33
1.011,-6.837,-0.609
1.292,-6.805,-0.974
1.948,-6.753,-0.58
-1.772,-12.778,-0.985
-7.224,16.227,0.81
-3.486,-14.36,-0.984
42.981,-3.774,-0.7
12.945,8.987,-0.588
24.538,-6.826,-0.151
11.136,11.99,-0.722
5.691,-6.534,-0.494
9.731,-5.92,-1.466
54.271,0.281,2.044
1.37,-6.81,-0.614
1.392,-6.808,-0.614
-9.522,-14.174,-0.654
-20.338,39.322,-2.844
24.514,-6.742,0.594
7.772,-6.304,-0.486
24.544,-6.799,0.908
43.997,11.143,1.242
5.76,-6.529,-0.497
24.407,20.607,-0.046
-3.524,-14.322,-0.982
-7.291,16.238,0.811
11.472,-6.095,-0.449
1.36,-6.814,-0.614
70.828,-1.792,0.923
5.736,-6.544,-0.497
5.667,-6.547,-0.493
16.062,-5.693,-0.453
-9.434,-14.04,-1.045
-1.863,-12.701,-0.979
24.522,-6.752,0.908
4.188,-6.62,-0.519
-2.072,-12.602,-0.973
28.999,-4.713,-0.411
0.657,-6.898,-0.611
1.995,-6.756,-0.581
6.157,8.408,-1.02
11.068,11.993,-0.72
-8.808,-14.697,0.679
24.382,20.565,-1.215
2.838,-6.68,-0.557
-6.847,16.367,0.696
-2.05,-12.591,-0.972
7.076,12.32,-0.25
1.299,-6.844,-0.616
19.829,9.227,-1.303
0.963,-22.158,-0.506
25.752,9.709,-0.857
19.934,9.086,-1.305
15.501,-5.735,-0.626
10.867,-6.152,-0.424
42.688,-3.842,0.86
0.556,-6.863,-0.606
-2.206,-12.65,-1.061
4.776,-6.552,-0.496
-0.541,-16.29,-0.22
24.418,20.499,-1.025
-4.618,-9.272,-0.317
19.861,9.302,0.951
-33.13,25.955,-1.668
-1.897,-12.653,-0.975
5.624,-6.56,-0.492
24.461,-6.743,0.287
8.416,14.043,-1.112
24.438,-6.819,0.287
11.097,12.058,-0.811
4.22,-6.626,-0.521
8.452,14.003,-1.111
-0.49,-16.3,-0.221
0.514,-6.882,-0.608
-27.894,27.334,0.146
-39.445,40.216,0.776
1.551,-6.802,-0.657
25.809,-2,-1.096
1.1,-6.845,-0.612
-19.945,38.434,-1.465
-9.048,-14.321,0.674
29.211,-4.659,-0.567
-0.442,-16.42,-0.139
8.374,14.073,-1.113
-19.848,38.664,-1.729
-27.817,27.43,0.146
3.721,-6.674,-0.778
3.324,-6.673,-0.532
-1.935,-12.638,-0.974
9.66,-5.918,-1.457
-19.554,38.64,-0.703
-0.593,-16.308,-0.221
-4.644,-9.342,-0.067
11.035,12.066,-0.809
-2.507,-12.837,-1.001
8.323,14.089,-1.112
7.093,12.342,-0.345
0.677,-6.886,-0.61
-22.272,16.534,-0.377
15.954,-5.644,-0.549
-1.972,-12.612,-0.972
12.666,7.824,-1.262
-34.82,-39.118,1.401
2.824,-6.695,-0.513
1.341,-6.83,-0.615
12.966,9.032,-0.775
0.637,-6.919,-0.614
-0.692,11.617,-1.014
-21.234,16.997,-0.505
-21.161,16.816,-0.661
-0.264,-16.592,-0.143
16.033,-5.739,-0.452
12.926,5.634,-1.272
12.619,6.571,-1.285
-21.15,38.869,-0.143
6.163,8.445,-1.024
8.142,14.342,-1.122
-3.556,-14.259,-0.978
2.627,-6.734,-0.554
1.261,-6.882,-0.619
16,-5.784,-0.452
0.612,-6.88,-0.609
-5.466,-8.253,0.434
-4.574,-9.268,-0.381
15.38,-5.636,-0.619
5.66,-6.581,-0.495
12.762,6.218,-1.281
-28.542,22.129,1.43
-20.012,38.971,-2.507
-5.48,-8.247,0.434
-19.34,38.629,-0.922
0.852,-6.878,-0.612
16.544,-2.587,-1.142
1.18,-6.86,-0.615
5.576,-6.588,-0.491
-2.331,-12.678,-0.984
-19.878,38.223,-1.175
-34.871,-39.009,1.646
2.466,-6.758,-0.551
0.579,-6.885,-0.609
-3.605,-14.172,-0.972
-39.222,40.631,1.067
-20.715,18.349,-0.681
24.818,-2.75,-1.05
-4.598,-9.342,-0.442
4.852,-6.59,-0.502
-20.369,39.079,-2.83
11.443,-6.125,-0.448
-2.356,-12.706,-0.987
1.935,-6.788,-0.583
24.828,-2.673,-1.05
12.715,6.295,-1.281
25.951,-1.929,-1.103
-19.54,38.537,-1.462
-3.57,-14.218,-0.975
56.249,16.59,1.82
1.911,-6.784,-0.582
2.53,-6.766,-0.554
-2.287,-12.666,-0.982
11.014,11.972,-0.717
-2.246,-12.667,-0.981
-20.089,38.819,-2.501
11.306,-6.167,-0.443
25.992,-1.891,-1.105
-5.447,-8.281,0.434
-5.429,-8.311,0.434
6.251,8.423,-0.964
1.203,-6.864,-0.616
8.104,14.379,-1.123
2.397,-6.766,-0.549
-2.113,-12.607,-0.974
-20.136,40.179,-1.528
-8.91,-14.302,0.672
-21.061,16.792,-0.834
-6.864,16.449,0.812
