%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210379, 2014/11/26 10:38:4.79)
125 1126 9.583429e-02 1.467270e+02  2.815515769958495866e+02  2.832053586959838754e+02  2.858825853347778434e+02  2.950115682601928597e+02
126 1135 9.958152e-02 1.479414e+02  2.809112861633300895e+02  2.809112861633300895e+02  2.844196092605590707e+02  2.895345422744750863e+02
127 1144 8.791087e-02 1.490393e+02  2.809112861633300895e+02  2.810091463088989485e+02  2.889629745483398438e+02  2.958144960403442383e+02
128 1153 8.643869e-02 1.455039e+02  2.801444849014281999e+02  2.801444849014281999e+02  2.847224887847900163e+02  2.852956485748291016e+02
129 1162 8.775200e-02 1.486929e+02  2.801444849014281999e+02  2.822895660400390625e+02  2.837976425170898551e+02  2.950031427383422624e+02
130 1171 8.049680e-02 1.470308e+02  2.801444849014281999e+02  2.819476984024047965e+02  2.848853776931762809e+02  2.992724529266357649e+02
131 1180 7.355090e-02 1.452504e+02  2.801444849014281999e+02  2.815102312088012582e+02  2.842469043731689453e+02  2.872372123718261605e+02
132 1189 6.637060e-02 1.448295e+02  2.801444849014281999e+02  2.819072715759277230e+02  2.842995664596557504e+02  2.869639242172241325e+02
133 1198 5.853458e-02 1.444203e+02  2.801444849014281999e+02  2.812276510238647234e+02  2.829728395462036019e+02  2.859261360168457031e+02
134 1207 5.733332e-02 1.341500e+02  2.800867731094360238e+02  2.800867731094360238e+02  2.820846292495727425e+02  2.842707252502441406e+02
135 1216 5.812608e-02 1.323114e+02  2.797895753860473746e+02  2.797895753860473746e+02  2.821104927062988281e+02  2.856518367767333757e+02
136 1225 6.469767e-02 1.326435e+02  2.797895753860473746e+02  2.798761079788208121e+02  2.814553495407104720e+02  2.827016624450683366e+02
137 1234 6.600272e-02 1.310143e+02  2.797895753860473746e+02  2.805444543838501090e+02  2.812619916915893441e+02  2.860249505996704329e+02
138 1243 7.858565e-02 1.317723e+02  2.796627475738525277e+02  2.796627475738525277e+02  2.810010223388671875e+02  2.831874919891357649e+02
139 1252 8.312595e-02 1.266856e+02  2.796627475738525277e+02  2.796722717285156250e+02  2.820695213317870866e+02  2.893615627288818359e+02
140 1261 7.639032e-02 1.263410e+02  2.788467458724975359e+02  2.788467458724975359e+02  2.819378612518310661e+02  2.868674592971801758e+02
141 1270 6.601042e-02 1.267081e+02  2.788467458724975359e+02  2.794911117553710938e+02  2.815641639709472770e+02  2.849659437179565202e+02
142 1279 6.530439e-02 1.263258e+02  2.785894100189208871e+02  2.785894100189208871e+02  2.804346181869506722e+02  2.840752424240112077e+02
143 1288 5.749168e-02 1.261744e+02  2.785894100189208871e+02  2.795064861297607308e+02  2.808730104446411246e+02  2.841174804687499886e+02
144 1297 5.144685e-02 1.200803e+02  2.785894100189208871e+02  2.786298654556274528e+02  2.802848680496215934e+02  2.818352937698364258e+02
145 1306 4.758491e-02 1.189317e+02  2.785894100189208871e+02  2.789437349319458121e+02  2.806167766571044808e+02  2.840521295547485465e+02
146 1315 4.248166e-02 1.161194e+02  2.785583644866943587e+02  2.785583644866943587e+02  2.803634815216064453e+02  2.818618713378906477e+02
147 1324 4.332702e-02 1.168086e+02  2.785583644866943587e+02  2.788402963638305891e+02  2.802510620117187727e+02  2.828089281082153548e+02
148 1333 4.144780e-02 1.205602e+02  2.785583644866943587e+02  2.788574251174926530e+02  2.801075670242309457e+02  2.855366947174072152e+02
149 1342 3.526768e-02 1.175396e+02  2.785583644866943587e+02  2.788440582275390511e+02  2.797936738967895280e+02  2.820170711517333757e+02
150 1351 3.495385e-02 1.243435e+02  2.783468832015990984e+02  2.783468832015990984e+02  2.795746244430541765e+02  2.806868236541748161e+02
151 1360 3.582738e-02 1.290423e+02  2.779583496093749773e+02  2.779583496093749773e+02  2.792880855560302962e+02  2.797350345611572493e+02
152 1369 3.839657e-02 1.266048e+02  2.777859643936156999e+02  2.777859643936156999e+02  2.790464921951294173e+02  2.807698928833007699e+02
153 1378 3.940868e-02 1.303060e+02  2.777859643936156999e+02  2.784630439758300895e+02  2.789751609802245866e+02  2.800128286361694450e+02
154 1387 3.830715e-02 1.338239e+02  2.777859643936156999e+02  2.781380693435668832e+02  2.786385700225829964e+02  2.803775888442993391e+02
155 1396 3.930068e-02 1.370512e+02  2.777859643936156999e+02  2.778984804153442383e+02  2.791063537597656250e+02  2.798754179000854379e+02
156 1405 4.058723e-02 1.418103e+02  2.777859643936156999e+02  2.781932777404784929e+02  2.789913791656493913e+02  2.795795951843261946e+02
157 1414 3.886578e-02 1.340077e+02  2.777591007232666129e+02  2.777591007232666129e+02  2.788532327651977312e+02  2.801540874481200945e+02
158 1423 3.650076e-02 1.339838e+02  2.777591007232666129e+02  2.778336893081665266e+02  2.788409458160400618e+02  2.793688198089599837e+02
159 1432 4.291273e-02 1.307892e+02  2.772868692398071175e+02  2.772868692398071175e+02  2.779119495391845476e+02  2.788730674743652571e+02
160 1441 4.649606e-02 1.300531e+02  2.772503730773925668e+02  2.772503730773925668e+02  2.778302324295044059e+02  2.783792453765869368e+02
161 1450 4.902881e-02 1.298532e+02  2.772503730773925668e+02  2.774221746444702035e+02  2.787598257064819336e+02  2.802997764587402116e+02
162 1459 5.584707e-02 1.304904e+02  2.764636276245117301e+02  2.764636276245117301e+02  2.778443302154540788e+02  2.799028869628906477e+02
163 1468 5.150211e-02 1.339549e+02  2.764636276245117301e+02  2.771893613815307731e+02  2.777441278457641829e+02  2.792002300262450945e+02
164 1477 5.006249e-02 1.336064e+02  2.761077106475830192e+02  2.761077106475830192e+02  2.774097972869873274e+02  2.796720035552978629e+02
165 1486 4.543725e-02 1.324507e+02  2.761077106475830192e+02  2.764486101150512809e+02  2.779090091705322152e+02  2.792710308074950945e+02
166 1495 4.848168e-02 1.126744e+02  2.761077106475830192e+02  2.767032361984253157e+02  2.782461513519286882e+02  2.789994686126709098e+02
167 1504 4.977636e-02 1.080775e+02  2.761077106475830192e+02  2.766717170715331804e+02  2.777303750991821403e+02  2.787453735351562614e+02
168 1513 4.637738e-02 1.095241e+02  2.761077106475830192e+02  2.769537794113159066e+02  2.782086288452148324e+02  2.786766754150390852e+02
169 1522 4.766711e-02 1.116896e+02  2.761077106475830192e+02  2.767444559097290266e+02  2.779251245498656999e+02  2.783927875518799055e+02
170 1531 4.685815e-02 1.123647e+02  2.761077106475830192e+02  2.763154422760009652e+02  2.776866491317749137e+02  2.793483610153198242e+02
171 1540 4.642302e-02 1.122748e+02  2.761077106475830192e+02  2.764000898361206282e+02  2.773120870590209961e+02  2.790119441986083757e+02
172 1549 4.065572e-02 1.116486e+02  2.761077106475830192e+02  2.765394227981567496e+02  2.778249221801758040e+02  2.791830621719360579e+02
173 1558 3.554674e-02 1.093949e+02  2.761077106475830192e+02  2.767582141876220589e+02  2.776688819885254134e+02  2.786497568130492937e+02
174 1567 3.261005e-02 1.086003e+02  2.761077106475830192e+02  2.764630945205688590e+02  2.769012908935546875e+02  2.776899505615234602e+02
175 1576 3.262346e-02 1.083239e+02  2.761077106475830192e+02  2.764197135925293196e+02  2.775942668914794922e+02  2.778700382232665902e+02
176 1585 3.351640e-02 1.096085e+02  2.761077106475830192e+02  2.769838119506836165e+02  2.774483545303344840e+02  2.785695301055908430e+02
177 1594 3.133197e-02 1.159213e+02  2.761077106475830192e+02  2.765453083038329964e+02  2.770890224456787223e+02  2.793006799697876090e+02
178 1603 3.220713e-02 1.117049e+02  2.761077106475830192e+02  2.762908927917480355e+02  2.770927452087402116e+02  2.777331115722656136e+02
179 1612 3.546441e-02 1.102418e+02  2.760284524917602766e+02  2.760284524917602766e+02  2.764756063461303484e+02  2.776403459548949968e+02
180 1621 3.932597e-02 1.180633e+02  2.758807336807250863e+02  2.758807336807250863e+02  2.765662105560302848e+02  2.774504158020019418e+02
181 1630 4.650514e-02 1.201225e+02  2.757197525024413949e+02  2.757197525024413949e+02  2.763647375106811523e+02  2.787188636779785043e+02
182 1639 4.472665e-02 1.203853e+02  2.757197525024413949e+02  2.758792413711547624e+02  2.765530200958252180e+02  2.785441089630127180e+02
183 1648 4.406377e-02 1.182658e+02  2.757197525024413949e+02  2.760474679946899528e+02  2.771913452148437500e+02  2.776981966018676644e+02
184 1657 4.486206e-02 1.090857e+02  2.757197525024413949e+02  2.759001571655273324e+02  2.767578594207763558e+02  2.781018022537231218e+02
185 1666 4.662372e-02 1.111571e+02  2.757197525024413949e+02  2.758921936035156364e+02  2.772506254196167106e+02  2.787784778594970589e+02
186 1675 4.095252e-02 1.152975e+02  2.757197525024413949e+02  2.757844755172729379e+02  2.765265024185180778e+02  2.785572107315063590e+02
187 1684 3.775361e-02 1.109094e+02  2.757197525024413949e+02  2.761315528869628793e+02  2.771488574981689226e+02  2.785122167587280160e+02
188 1693 3.649516e-02 1.153082e+02  2.757197525024413949e+02  2.759252504348754655e+02  2.763502460479736555e+02  2.773486106872558707e+02
189 1702 3.619790e-02 1.161854e+02  2.757197525024413949e+02  2.758249298095703352e+02  2.760720834732055664e+02  2.777430562973022461e+02
190 1711 3.551745e-02 1.192689e+02  2.756361463546753043e+02  2.756361463546753043e+02  2.764317316055297624e+02  2.778072994232177848e+02
191 1720 3.177672e-02 1.182540e+02  2.756361463546753043e+02  2.758318885803222429e+02  2.762861761093139421e+02  2.783017665863036996e+02
192 1729 3.384459e-02 1.204096e+02  2.756361463546753043e+02  2.756868188858032340e+02  2.760491954803466683e+02  2.781233720779418945e+02
193 1738 3.630705e-02 1.235868e+02  2.756361463546753043e+02  2.757498243331909293e+02  2.759068290710449105e+02  2.772224281311035270e+02
194 1747 3.906931e-02 1.228540e+02  2.756280809402466048e+02  2.756280809402466048e+02  2.772141784667968523e+02  2.775293411254882585e+02
195 1756 4.390446e-02 1.224238e+02  2.754917186737060320e+02  2.754917186737060320e+02  2.761432641983031999e+02  2.771590879440307731e+02
196 1765 4.866800e-02 1.263057e+02  2.753982187271118391e+02  2.753982187271118391e+02  2.759078989028930664e+02  2.771818935394286996e+02
197 1774 5.315762e-02 1.321412e+02  2.753982187271118391e+02  2.755623764038085710e+02  2.762309638977050668e+02  2.769488725662231445e+02
198 1783 5.548921e-02 1.425686e+02  2.753982187271118391e+02  2.754437824249267805e+02  2.762493526458740121e+02  2.776035818099975359e+02
199 1792 5.159756e-02 1.487192e+02  2.753982187271118391e+02  2.754705852508544695e+02  2.764377807617187273e+02  2.772760978698730696e+02
200 1801 5.377484e-02 1.661421e+02  2.753982187271118391e+02  2.755825681686401367e+02  2.759852739334106673e+02  2.770108665466308366e+02
201 1810 5.236986e-02 1.754059e+02  2.746249893188476676e+02  2.746249893188476676e+02  2.757112634658813590e+02  2.766443639755249251e+02
